#time bytes-send
11.0389 455
11.3123 408
11.4952 485
11.5365 569
11.713 9
11.8006 555
12.2278 483
12.2784 375
12.3072 369
12.8316 478
13.3881 622
13.3896 581
13.6168 481
13.6523 412
14.3516 533
14.9393 627
15.0176 348
15.0251 594
15.185 450
15.3387 377
15.6803 402
15.8372 612
15.9681 492
16.0651 605
16.3213 633
16.4743 429
16.4849 631
16.5894 627
17.0953 441
17.2506 591
17.4431 386
17.5287 569
17.8593 630
17.9771 396
17.9857 436
18.0038 394
18.2646 513
18.2991 596
18.3389 611
18.7013 562
18.9198 526
18.9309 557
19.1876 363
19.3885 432
19.9032 469
19.9123 580
20.0613 582
20.1933 548
20.3132 496
20.9255 451
21.196 441
21.2391 527
21.2605 564
21.4296 542
21.6589 454
21.7995 578
22.2243 541
22.2469 393
22.5557 548
22.6422 356
22.7569 391
23.086 523
23.2104 589
23.2207 354
23.3958 397
23.4705 564
23.5754 488
23.7828 434
23.9428 384
24.0477 434
24.0575 522
24.0857 341
24.4741 469
24.7205 364
25.1743 572
25.3058 546
25.3607 342
25.7015 574
26.6122 547
27.257 464
27.3671 498
27.4868 341
27.4878 630
27.4972 491
28.0892 602
28.2568 403
28.8071 347
28.9287 369
28.984 463
29.0403 538
29.1776 583
29.2665 512
29.4064 550
29.7387 365
29.7692 341
30.0188 380
30.0843 557
30.1737 416
30.6928 383
31.0882 598
31.1982 425
31.5186 506
32.5142 371
33.095 362
33.1485 524
33.2186 389
33.2752 539
33.5384 367
33.6712 338
34.0293 355
34.0715 377
34.3321 383
34.3912 451
34.5098 560
34.5842 370
34.8978 473
35.0704 611
35.3868 546
35.4243 494
35.6243 607
35.9405 380
36.1953 624
36.2773 346
36.4426 540
36.7221 404
37.1067 632
37.3812 337
37.3953 477
37.427 530
37.8119 359
38.3846 599
38.4078 398
38.7235 534
38.8607 462
39.2795 531
39.5362 592
39.909 422
39.9265 615
40.1557 626
40.2475 416
40.305 372
40.3461 615
40.8212 566
40.9505 625
41.0738 585
41.3345 498
41.4241 484
42.6092 495
42.8722 342
43.2086 434
43.231 426
43.3667 566
43.5074 429
43.5657 452
43.7076 497
45.1545 389
45.5698 634
45.8024 422
45.8485 622
46.0518 559
46.2222 613
46.2563 567
46.5453 635
46.8242 484
47.3765 357
47.6292 571
48.0604 628
48.3495 538
48.368 337
48.4365 477
48.8712 372
48.9183 518
49.355 579
49.757 523
49.9098 610
50.0838 628
50.1368 523
50.6987 474
51.1556 447
51.5034 376
52.1838 412
52.2528 463
52.3093 466
52.7821 457
52.8098 509
53.2319 488
53.6005 420
53.6149 403
53.8437 389
53.8785 471
53.8876 499
54.1519 421
54.2788 501
55.0796 531
55.234 577
55.3498 344
55.4459 607
55.4582 365
55.7099 477
55.8033 397
55.9191 575
55.9628 471
56.2387 478
56.4068 433
57.1142 525
57.404 503
57.7921 383
57.885 545
58.0446 354
58.327 458
58.4409 535
58.5182 546
58.5416 475
58.8835 347
58.9768 377
59.1274 477
59.3623 617
59.5391 605
59.6385 433
60.0142 412
60.1482 366
60.1795 555
60.5285 596
60.65 530
60.8202 552
60.9359 598
60.9718 618
61.057 459
61.1525 485
61.2569 450
61.4392 467
61.4959 580
61.8025 570
62.2555 422
62.3022 363
62.9737 493
63.1182 511
63.1591 630
63.2053 422
63.249 342
63.3617 612
63.61 359
64.4502 447
64.5113 476
64.5619 571
65.9326 421
66.0194 602
66.177 411
66.4399 498
66.7724 449
66.8024 497
67.2533 438
67.5949 337
67.6343 484
67.9457 614
68.3115 549
68.6288 450
68.873 398
68.9017 419
69.1074 567
69.1372 411
69.2204 594
69.2459 493
69.5383 499
69.7296 612
70.2748 351
70.7627 512
70.9699 352
71.1553 403
71.7837 399
71.9802 391
72.1247 499
72.234 545
72.5336 549
72.5436 580
72.7917 506
72.9008 366
73.1051 371
73.5425 608
73.677 370
73.9096 461
74.5516 371
74.7097 408
75.4875 389
75.6251 565
75.9756 524
76.0187 380
76.2068 362
76.22 412
76.4109 630
76.5897 585
76.7413 344
76.8534 425
77.1082 467
77.4064 428
77.4145 617
77.4553 371
78.0495 570
78.2206 377
78.265 514
78.4633 461
78.6507 421
78.9284 609
79.1247 526
79.5564 576
79.7403 416
79.8061 444
79.9999 364
80.1871 391
80.4322 532
80.8796 427
81.1632 625
81.1721 490
81.6017 417
81.6299 495
81.7819 607
81.9003 425
82.2037 379
82.2155 490
82.2701 568
82.5077 534
82.5255 582
82.6142 454
82.9672 471
83.2149 394
83.5547 362
83.6529 611
83.8106 485
83.9756 378
83.9924 620
84.0687 584
84.1834 453
84.2239 595
84.27 613
84.4343 495
84.9353 601
85.045 397
85.2585 558
85.6325 348
86.3448 616
86.4742 400
86.6529 480
86.7203 374
86.7992 545
86.9075 472
86.9553 392
87.0131 636
87.3113 468
87.5233 555
87.6241 341
87.7339 465
87.9655 432
88.4223 376
88.8876 354
88.9532 499
88.9789 387
89.1539 593
89.693 342
89.7786 517
90.1782 465
90.3411 337
90.3873 407
90.5713 447
90.7713 403
91.0309 357
91.0724 510
91.5125 537
91.52 573
91.5965 378
91.7576 425
91.8695 580
92.2153 467
92.6542 632
93.0797 350
93.1094 622
93.3658 470
93.5817 367
93.6787 423
94.2727 426
94.409 462
94.425 414
96.0166 449
96.0197 518
96.0291 625
96.2307 417
96.2732 585
96.7096 578
96.8121 400
96.8304 562
97.0704 548
97.5224 419
97.6406 605
98.1063 588
98.7411 603
98.8299 499
99.2966 539
99.7281 521
99.8973 507
100.456 472
100.525 378
101.047 471
101.07 436
101.169 397
101.274 500
101.604 378
101.822 491
102.087 340
102.687 356
102.743 607
102.97 623
103.049 547
103.14 456
103.184 616
103.389 469
104.229 397
104.354 344
104.368 443
104.964 365
105.011 421
105.066 578
105.21 346
105.337 375
105.394 539
105.524 593
105.639 551
105.801 482
105.879 372
106.121 634
106.158 550
106.395 567
106.629 392
106.669 504
106.871 600
107.086 401
107.229 625
107.36 599
107.37 568
107.52 405
107.545 410
108.563 567
108.916 435
109.085 392
109.615 563
110.054 370
110.078 624
110.725 597
110.796 611
110.935 543
111.006 415
111.225 423
111.364 356
111.409 497
111.827 567
112.075 513
112.186 532
112.429 373
112.653 579
113.137 549
113.427 458
113.632 548
114.058 419
114.14 487
114.514 631
114.515 568
114.59 344
114.756 573
115.378 557
115.476 458
115.51 370
115.544 510
116.823 438
117.395 502
117.507 524
117.807 505
117.923 632
118.171 477
118.513 628
118.588 624
118.921 633
119.241 575
119.598 601
120.283 433
120.309 458
120.543 493
120.649 513
120.866 559
121.043 503
121.236 375
121.593 627
121.847 622
122.602 434
122.65 538
122.826 567
122.887 517
123.018 512
123.198 491
123.291 506
123.299 353
123.764 419
124.708 459
125.479 498
125.515 464
125.758 504
126.251 480
126.283 585
126.682 503
126.776 452
126.972 602
127.179 415
127.189 525
127.268 550
127.46 507
127.608 405
127.939 539
128.159 547
128.755 371
129.061 584
129.224 484
129.412 390
129.909 496
130.156 568
130.435 450
130.436 575
130.603 473
130.994 620
131.093 575
131.111 521
131.676 540
131.995 456
132.184 586
132.448 550
132.472 624
132.578 402
132.665 354
132.953 508
133.261 448
133.549 585
133.579 410
133.701 491
134.088 513
134.113 512
134.365 454
134.818 464
134.863 635
135.061 462
135.281 503
135.43 518
135.551 553
136.021 355
136.382 591
136.402 350
136.449 431
137.201 431
137.226 434
137.548 538
137.755 377
138.063 427
138.314 448
138.723 474
139.123 530
139.528 468
139.703 357
139.759 360
140.56 457
141.683 445
141.897 540
142.497 543
142.978 486
145.686 376
146.032 630
146.065 564
146.853 559
148.014 554
148.186 517
148.367 342
148.517 404
148.955 485
149.12 576
149.55 526
151.251 395
151.941 438
152.092 508
152.34 356
152.553 521
152.663 495
153.142 546
153.287 356
153.595 372
153.693 378
154.058 594
154.831 453
155.639 560
156.06 401
156.077 397
157.445 552
157.553 572
158.09 545
158.13 491
159.829 533
160.033 624
160.202 605
160.801 610
161.27 534
162.406 629
162.478 373
162.601 398
163.287 514
163.306 337
163.311 636
163.693 354
164.047 492
164.607 621
164.839 428
165.301 446
165.438 434
165.558 518
168.37 525
168.45 582
169.243 634
169.685 635
169.927 599
170.794 347
170.805 542
170.948 429
171.209 416
171.496 357
171.761 538
172.112 574
172.438 463
172.665 429
173.591 458
173.692 602
174.363 462
175.19 544
175.348 503
176.065 455
176.154 545
176.305 426
177.235 442
177.781 427
177.85 427
177.926 631
178.073 510
179.451 584
179.834 634
180.711 388
180.953 521
182.154 480
182.203 506
183.728 595
184.449 566
184.557 523
185.686 490
185.86 443
186.241 426
186.455 517
186.49 339
186.517 584
186.596 620
186.985 505
187.108 416
187.836 407
188.698 600
188.734 486
190.202 529
190.266 430
190.597 339
191.51 603
191.585 426
192.536 354
192.744 481
192.875 396
193.395 436
193.698 457
194.027 338
194.305 406
194.377 541
194.75 478
194.853 470
194.853 357
196.112 341
197.054 386
197.146 572
197.701 396
199.063 371
199.614 350
200.296 382
200.979 392
201.203 421
201.314 530
202.11 348
202.755 481
202.803 510
203.542 407
203.714 435
204.125 453
204.632 494
204.687 457
205.226 585
205.442 450
205.85 457
205.911 470
206.856 600
207.031 603
207.078 502
207.685 340
208.217 625
209.071 623
209.977 608
210.362 397
210.821 497
212.648 509
213.289 453
213.483 632
213.56 489
213.897 597
214.198 405
214.362 495
214.413 468
214.58 505
215.097 578
215.212 422
215.344 618
216.396 403
216.658 488
216.906 413
216.996 587
217.724 437
218.104 417
218.447 459
218.859 625
219.337 364
220.48 341
221.14 358
223.289 566
223.79 385
223.999 417
224.515 492
224.519 516
224.835 463
225.07 518
225.201 621
225.422 452
226.082 428
226.445 525
227.747 523
227.856 532
228.604 556
229.886 521
230.151 381
230.574 430
231.233 530
232.124 426
232.241 387
232.36 369
233.257 411
233.54 619
234.128 380
234.211 434
234.454 464
234.773 398
235.399 464
235.584 622
235.654 398
236.167 397
236.311 623
236.319 471
237.23 458
237.797 415
237.903 357
238.521 616
238.851 461
240.686 381
240.836 445
240.849 601
241.065 455
241.176 527
242.309 389
242.7 574
243.784 352
244.044 493
244.903 554
245.072 442
245.791 589
246.239 409
246.508 610
246.524 568
