#time bytes-send
11.4911 485
11.545 569
11.7026 9
11.8109 555
12.2235 483
12.2757 375
12.8445 478
13.3817 581
13.3859 622
13.6138 481
13.6492 412
14.3483 533
14.5943 440
14.9523 627
15.0124 348
15.0295 594
15.1819 450
15.2434 601
15.336 377
15.6773 402
15.8339 612
15.9653 492
16.0619 605
16.3178 633
16.4158 380
16.5862 627
17.0922 441
17.2471 591
17.4407 386
17.5254 569
17.856 630
17.9683 436
17.9736 396
18.0008 394
18.2626 513
18.2958 596
18.3356 611
18.6938 562
18.9166 526
18.9278 557
18.9602 530
19.1847 363
19.3868 432
19.9003 469
19.9091 580
20.0578 582
20.19 548
20.3101 496
20.9225 451
21.1933 441
21.2373 527
21.2573 564
21.4275 542
21.6571 454
21.9856 470
22.2209 541
22.2441 393
22.6404 356
22.7543 391
23.0828 523
23.208 589
23.2178 354
23.3929 397
23.4673 564
23.5722 488
23.7807 434
23.9398 384
23.9527 480
24.045 434
24.0541 522
24.083 341
24.4722 469
24.6387 604
24.7178 364
25.1722 572
25.3025 546
25.3579 342
25.6938 574
26.6089 547
27.2539 464
27.3642 498
27.475 630
27.4826 341
27.494 491
28.0858 602
28.2549 403
28.8054 347
28.926 369
28.9811 463
29.0383 538
29.174 583
29.2635 512
29.4045 550
29.7362 365
29.7664 341
30.0161 380
30.0813 557
30.1708 416
30.6511 476
30.6903 383
31.085 598
31.1951 425
31.5152 506
32.3667 408
32.5113 371
33.0922 362
33.1457 524
33.2169 389
33.2722 539
33.6685 338
33.9425 636
34.0266 355
34.0688 377
34.3304 383
34.3893 451
34.5076 560
34.5816 370
34.8945 473
35.0685 611
35.3836 546
35.4214 494
35.621 607
36.192 624
36.2744 346
36.4403 540
36.7195 404
36.8826 526
37.1032 632
37.3785 337
37.3924 477
37.809 359
38.3811 599
38.4048 398
38.7204 534
38.8577 462
39.2762 531
39.3836 624
39.5331 592
39.907 422
39.9246 615
40.1536 626
40.2448 416
40.819 566
41.0706 585
41.4208 484
42.4271 440
42.6061 495
42.8696 342
43.2054 434
43.228 426
43.3637 566
43.5045 429
43.563 452
43.6999 497
45.1518 389
45.5664 634
45.8451 622
46.2185 613
46.2531 567
46.5431 635
46.6908 632
46.8221 484
47.3735 357
47.6269 571
48.3653 337
48.9151 518
49.3517 579
49.754 523
49.9077 610
50.0817 628
50.1337 523
50.6938 474
51.0685 492
51.1524 447
51.5018 376
52.181 412
52.2501 463
52.3073 466
52.7795 457
52.8066 509
53.2288 488
53.5977 420
53.8418 389
53.8758 471
53.8846 499
54.1488 421
54.2757 501
55.0685 440
55.0775 531
55.1588 511
55.2309 577
55.4426 607
55.4556 365
55.707 477
55.9155 575
55.9599 471
56.2368 478
56.4038 433
57.1111 525
57.401 503
57.7903 383
57.8818 545
58.0429 354
58.4378 535
58.5161 546
58.5397 475
58.881 347
58.9748 377
59.359 617
59.4132 604
59.5357 605
59.6355 433
60.0117 412
60.1452 366
60.1773 555
60.6469 530
60.8182 552
60.9336 598
60.9697 618
61.0539 459
61.1496 485
61.2549 450
61.4362 467
61.4929 580
61.7951 570
62.2525 422
62.3004 363
62.9718 493
63.1152 511
63.2474 342
63.6076 359
64.4473 447
64.5084 476
64.8572 634
65.9307 421
66.0172 602
66.1739 411
66.2686 631
66.437 498
66.7693 449
66.7994 497
67.2514 438
67.5932 337
67.6314 484
67.9425 614
68.3085 549
68.6259 450
68.8999 419
69.1039 567
69.2171 594
69.2428 493
69.535 499
69.7267 612
70.2722 351
70.4575 390
70.7595 512
71.7809 399
71.9032 560
71.9776 391
72.1224 499
72.231 545
72.5402 580
72.5718 407
72.812 543
72.8983 366
73.1035 371
73.2234 476
73.4291 543
73.5391 608
73.6744 370
73.9077 461
74.5488 371
74.707 408
75.4849 389
75.622 565
75.7913 374
75.9726 524
76.0068 563
76.0169 380
76.204 362
76.218 412
76.4087 630
76.5875 585
76.7387 344
76.8503 425
77.1052 467
77.4006 428
77.411 617
77.4525 371
78.0398 570
78.2188 377
78.4602 461
78.6479 421
78.9251 609
79.1215 526
79.5531 576
79.7375 416
79.8041 444
79.9973 364
80.1852 391
80.4291 532
80.8764 427
81.16 625
81.1691 490
81.5989 417
81.6279 495
81.7797 607
81.8973 425
82.202 379
82.2128 490
82.2668 568
82.5043 534
82.6123 454
82.9643 471
83.2118 394
83.552 362
83.6287 399
83.6494 611
83.6705 427
83.974 378
83.9891 620
84.0655 584
84.1817 453
84.2677 613
84.4324 495
84.9322 601
85.043 397
85.2551 558
85.6301 348
85.8578 355
86.3426 616
86.4723 400
86.6496 480
86.7185 374
86.7962 545
86.9046 472
87.0106 636
87.5213 555
87.6211 341
87.7311 465
88.42 376
88.8847 354
88.9501 499
89.1507 593
89.7756 517
90.3393 337
90.3846 407
90.5686 447
90.7435 555
90.7685 403
91.0704 510
91.5073 537
91.5936 378
91.7557 425
91.8662 580
92.2131 467
92.6508 632
93.1061 622
93.2682 509
93.3626 470
93.5788 367
93.6139 348
93.677 423
94.2699 426
94.4068 462
95.561 353
96.0128 449
96.0157 518
96.0256 625
96.2279 417
96.7074 578
96.8092 400
97.0669 548
97.5203 419
97.898 356
98.1031 588
98.2982 497
98.738 603
99.2934 539
99.8941 507
100.453 472
100.523 378
100.534 606
100.752 588
101.044 471
101.168 397
101.272 500
101.601 378
101.819 491
102.085 340
102.685 356
102.739 607
102.966 623
103.046 547
103.076 504
103.137 456
103.386 469
103.932 369
104.169 455
104.351 344
104.365 443
104.962 365
105.007 421
105.063 578
105.208 346
105.335 375
105.392 539
105.521 593
105.798 482
106.118 634
106.155 550
106.391 567
106.626 392
106.868 600
107.225 625
107.368 568
107.388 636
107.517 405
107.542 410
108.56 567
108.914 435
109.082 392
109.612 563
110.049 370
110.073 624
110.721 597
110.793 611
110.931 543
111.003 415
111.024 388
111.362 356
111.406 497
111.821 567
111.832 596
112.072 513
112.182 532
112.426 373
112.651 579
113.133 549
113.424 458
113.629 548
114.055 419
114.137 487
114.506 631
114.51 568
114.588 344
115.374 557
115.473 458
115.507 370
115.54 510
116.82 438
117.392 502
117.504 524
117.804 505
118.168 477
118.51 628
118.539 414
118.586 624
119.238 575
119.594 601
120.281 433
120.306 458
120.539 493
120.647 513
120.863 559
121.04 503
121.234 375
121.59 627
121.602 586
121.844 622
122.19 540
122.599 434
122.815 626
122.823 567
122.884 517
123.016 512
123.195 491
123.289 506
123.761 419
124.705 459
125.406 581
125.476 498
125.756 504
126.248 480
126.28 585
126.679 503
126.774 452
126.969 602
127.177 415
127.186 525
127.9 539
128.156 547
128.754 371
129.058 584
129.221 484
129.409 390
129.906 496
130.152 568
130.431 450
130.434 575
130.6 473
130.908 610
130.991 620
131.091 575
131.108 521
131.674 540
131.992 456
132.018 515
132.181 586
132.446 550
132.469 624
132.662 354
132.951 508
133.259 448
133.424 605
133.546 585
133.576 410
133.694 491
134.111 512
134.362 454
134.391 523
134.812 464
134.855 635
135.059 462
135.795 411
136.375 591
136.448 431
137.199 431
137.527 620
137.546 538
137.753 377
137.963 440
138.312 448
138.721 474
139.121 530
139.994 580
140.558 457
141.114 396
141.681 445
141.895 540
142.498 543
142.887 337
142.979 486
143.329 424
145.69 376
146.037 630
146.85 559
147.382 472
147.705 603
148.012 554
148.113 583
148.183 517
148.365 342
148.515 404
148.953 485
149.378 557
149.547 526
149.791 627
151.899 436
151.939 438
152.161 397
152.551 521
152.66 495
153.139 546
153.286 356
153.592 372
154.056 594
154.305 500
154.829 453
154.952 608
155.636 560
155.842 360
156.058 401
156.074 397
157.55 572
158.088 545
158.128 491
158.789 623
159.901 576
160.03 624
160.176 538
160.199 605
160.209 365
162.403 629
162.476 373
162.599 398
162.993 361
163.285 514
163.303 337
163.308 636
163.691 354
164.604 621
164.836 428
165.298 446
165.426 598
165.436 434
165.556 518
168.368 525
168.448 582
168.941 338
169.924 599
170.946 429
171.207 416
171.494 357
171.759 538
172.109 574
172.663 429
173.589 458
173.69 602
174.361 462
174.385 339
175.187 544
175.345 503
175.48 517
175.784 338
176.063 455
176.151 545
176.302 426
177.233 442
177.356 371
177.778 427
177.924 631
178.071 510
178.467 348
179.406 374
179.449 584
179.832 634
180.163 499
180.709 388
180.95 521
181.639 480
182.152 480
182.201 506
182.311 600
182.471 508
182.87 594
183.726 595
184.447 566
184.554 523
184.866 428
185.684 490
185.854 582
185.855 443
186.239 426
186.452 517
186.488 339
186.64 423
186.982 505
187.834 407
187.977 470
188.695 600
188.731 486
189.837 415
190.2 529
190.264 430
190.595 339
190.616 368
191.583 426
192.323 445
192.534 354
192.742 481
192.761 430
192.873 396
192.997 554
193.696 457
194.374 541
194.747 478
194.848 357
194.849 470
195.843 629
197.052 386
197.143 572
199.061 371
199.411 484
199.612 350
200.256 457
200.294 382
200.978 392
201.201 421
201.312 530
202.548 351
202.753 481
202.8 510
204.123 453
204.684 457
205.222 585
205.439 450
205.848 457
206.054 525
206.284 403
206.853 600
207.076 502
207.476 374
207.682 340
208.215 625
208.59 604
209.067 623
209.975 608
210.068 372
210.072 405
210.36 397
210.82 497
212.645 509
212.718 436
213.286 453
213.481 632
213.557 489
214.069 627
214.196 405
214.41 468
214.698 613
215.094 578
215.209 422
215.342 618
216.904 413
217.722 437
218.101 417
218.445 459
219.191 430
219.335 364
220.478 341
221.138 358
222.975 360
223.287 566
223.787 385
224.513 492
224.517 516
224.832 463
225.198 621
225.42 452
226.079 428
226.441 525
227.744 523
227.853 532
228.601 556
229.11 462
230.149 381
231.231 530
232.122 426
232.239 387
232.358 369
233.256 411
233.538 619
233.897 524
234.126 380
234.209 434
234.452 464
234.771 398
235.397 464
235.652 398
236.309 623
236.338 598
237.227 458
237.902 357
238.519 616
240.684 381
240.833 445
240.847 601
241.063 455
241.173 527
241.39 589
242.308 389
242.696 574
243.215 350
243.782 352
244.021 496
244.041 493
245.07 442
245.788 589
246.137 495
246.342 533
246.504 610
246.522 568
246.608 634
246.727 483
248.048 437
248.079 576
249.635 365
249.908 576
250.317 367
251.236 616
251.52 460
251.879 441
252.09 591
253.007 433
255.125 490
256.304 590
257.112 378
257.613 536
257.693 395
258.361 347
258.609 569
259.211 405
260.451 575
260.497 602
260.624 353
261.139 406
261.639 585
262.454 377
263.381 635
263.646 551
264.018 518
264.091 625
264.237 571
264.364 520
264.857 608
265.192 412
265.406 447
265.442 626
265.626 447
266.415 510
266.521 579
266.525 415
266.641 389
267.545 479
269.453 450
269.988 459
270.142 358
272.314 564
272.684 621
274.297 617
275.167 464
276.037 635
276.062 623
276.312 488
276.637 398
277.062 507
277.487 523
277.638 420
278.41 361
278.543 623
278.672 392
278.872 495
281.193 487
282.056 482
282.485 499
283.156 578
283.463 568
283.555 407
283.656 435
283.838 632
283.94 520
284.242 600
285.704 540
285.918 509
286.007 357
286.01 355
286.516 374
286.742 340
287.157 616
288.066 601
288.071 585
288.782 516
289.615 534
290.738 577
291.096 568
291.958 467
292.551 409
293.245 388
293.331 623
293.86 524
293.879 631
294.04 512
294.134 555
294.699 632
295.125 562
295.138 581
295.167 541
295.83 393
296.333 460
296.449 404
297.092 567
298.044 369
299.455 569
299.57 627
299.857 528
299.868 581
300.154 489
300.441 371
300.476 354
301.704 491
301.731 393
301.814 399
302.946 466
303.623 396
303.738 395
303.851 484
303.884 560
304.411 631
304.965 416
305.11 617
305.351 349
305.433 399
305.512 485
306.085 366
306.124 362
306.432 418
306.706 504
307.196 379
307.373 450
307.377 501
307.736 451
308.491 579
308.683 496
309.372 618
309.485 506
309.978 525
310.091 600
310.114 368
311.143 392
311.303 490
311.798 415
311.999 510
312.036 361
313.069 568
315.304 438
315.388 428
316.013 542
316.248 475
316.501 447
316.88 400
317.059 447
317.109 496
317.59 364
317.806 585
317.966 510
318.513 471
318.989 357
319.137 570
319.342 463
320.983 403
321.071 459
322.072 559
322.081 466
322.509 416
322.514 451
322.863 411
323.282 628
323.319 411
323.66 543
323.72 571
324.139 622
324.986 548
325.751 612
326.801 495
327.074 432
327.587 434
328.645 448
329.12 419
329.33 595
329.458 593
331.043 444
331.297 402
331.976 451
333.806 343
334.691 555
