#time bytes-send
11.0316 455
11.3056 408
11.5407 569
11.6965 41
11.6995 41
11.702 41
11.7031 41
11.7079 41
11.711 41
11.7136 41
11.7161 41
11.7192 41
11.7963 555
12.2197 483
12.2706 375
12.3008 369
12.8287 478
13.3616 622
13.3717 581
13.6098 481
13.6454 412
14.5837 440
14.9372 627
15.0116 594
15.238 601
15.3325 377
15.8298 612
16.0576 605
16.4111 380
16.4673 429
16.4765 631
17.0881 441
17.2429 591
17.4358 386
17.5212 569
17.8515 630
17.9603 436
17.9658 396
17.9967 394
18.2576 513
18.2914 596
18.3312 611
18.6869 562
18.9129 526
18.9235 557
18.9548 530
19.1812 363
19.3818 432
19.8949 469
19.9052 580
20.0536 582
20.1847 548
20.3058 496
21.1884 441
21.2321 527
21.2529 564
21.4225 542
21.6526 454
21.7921 578
21.9804 470
22.2168 541
22.2395 393
22.5484 548
22.6357 356
22.7503 391
23.0787 523
23.2024 589
23.2139 354
23.3881 397
23.4632 564
23.5683 488
23.7757 434
23.9363 384
23.9478 480
24.0413 434
24.0499 522
24.0791 341
24.4666 469
24.6334 604
24.7131 364
25.1668 572
25.3536 342
25.6874 574
26.6048 547
27.2501 464
27.3599 498
27.47 630
28.0812 602
28.25 403
28.8009 347
28.9776 463
29.0328 538
29.399 550
29.7325 365
29.7633 341
30.0123 380
30.0768 557
30.167 416
30.6462 476
30.6857 383
31.0805 598
31.1913 425
31.511 506
32.3625 408
32.5064 371
33.0884 362
33.1416 524
33.2122 389
33.2671 539
33.532 367
33.6651 338
33.9369 636
34.0229 355
34.0653 377
34.326 383
34.3846 451
34.5022 560
34.5777 370
34.8906 473
35.063 611
35.3794 546
35.4172 494
35.6168 607
35.9342 380
36.1878 624
36.2701 346
36.435 540
36.8773 526
37.0987 632
37.3749 337
37.4196 530
37.8053 359
38.3758 599
38.4009 398
38.7149 534
38.8538 462
39.2723 531
39.3778 624
39.5287 592
39.9026 422
39.9191 615
40.1479 626
40.2409 416
40.2981 372
40.3387 615
40.8137 566
40.9427 625
41.0665 585
41.3276 498
41.4158 484
42.422 440
42.6021 495
42.8652 342
43.2014 434
43.2238 426
43.3595 566
43.5006 429
43.5591 452
43.6888 497
45.1472 389
45.5622 634
45.7958 422
45.8394 622
46.0438 559
46.2488 567
46.5377 635
46.6855 632
46.8172 484
47.37 357
47.622 571
48.0527 628
48.3423 538
48.3619 337
48.4296 477
48.865 372
48.9109 518
49.75 523
49.9022 610
50.0761 628
50.1297 523
50.6889 474
51.0635 492
51.1485 447
51.4973 376
52.1774 412
52.246 463
52.3027 466
52.7756 457
52.8024 509
53.6085 403
53.8371 389
53.8719 471
53.8806 499
54.1448 421
54.2706 501
55.0637 440
55.0722 531
55.1534 511
55.2265 577
55.3431 344
55.4382 607
55.4509 365
55.7966 397
55.9547 471
56.2319 478
56.4001 433
57.1068 525
57.3969 503
57.7858 383
57.8776 545
58.0381 354
58.3201 458
58.4325 535
58.5104 546
58.5345 475
58.8775 347
58.9701 377
59.1207 477
59.408 604
59.5311 605
59.6316 433
60.0078 412
60.1719 555
60.5211 596
60.6426 530
60.8128 552
60.9283 598
60.9642 618
61.0492 459
61.1452 485
61.2495 450
61.4326 467
61.4883 580
61.7715 570
62.2487 422
62.296 363
62.9667 493
63.111 511
63.1512 630
63.1987 422
63.2432 342
63.3539 612
63.6043 359
64.4432 447
64.5042 476
64.5549 571
64.8515 634
65.9255 421
66.0114 602
66.1703 411
66.2625 631
66.7653 449
66.7958 497
67.2469 438
67.5886 337
67.6263 484
67.9381 614
68.3041 549
68.6212 450
68.8667 398
68.8953 419
69.0984 567
69.1303 411
69.212 594
69.531 499
70.2665 351
70.4527 390
70.9638 352
71.1484 403
71.7763 399
71.8981 560
71.9739 391
72.1175 499
72.227 545
72.5262 549
72.536 580
72.5675 407
72.7845 506
72.8067 543
72.8947 366
73.0988 371
73.2185 476
73.4238 543
73.5346 608
73.6706 370
73.9027 461
74.545 371
74.7021 408
75.481 389
75.6177 565
75.7868 374
76.0019 563
76.0121 380
76.2003 362
76.213 412
76.4032 630
76.5824 585
76.7351 344
76.8463 425
77.1012 467
77.4036 617
77.4486 371
78.025 570
78.2142 377
78.2578 514
78.4559 461
78.9205 609
79.1174 526
79.5488 576
79.7337 416
79.7992 444
79.9937 364
80.1805 391
81.1545 625
81.1641 490
81.5952 417
81.6229 495
81.7743 607
81.8937 425
82.1978 379
82.2077 490
82.2625 568
82.5002 534
82.5183 582
82.6073 454
82.9603 471
83.2081 394
83.5484 362
83.6238 399
83.6451 611
83.6658 427
83.8037 485
83.9694 378
83.9848 620
84.0614 584
